keyword,auth,auth_url,time,weibo_link,device,content,tran,comment,goods
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2021年04月23日 16:41,//weibo.com/5979495016/Kcffonc7r?refer_flag=1001030103_,iPhone 11,#超斯基信箱# 「早蟹，只要男人不感到痛苦，痛苦的就是女人」口臭、没有前戏、早蟹、盲目自信、只顾自己舒服……这样并不美好的杏生活，却是一部分夫妻生活中的真实写照。可以明确的说，像这样三年时间都只有一两分钟的，就是早蟹，女方不满意，需要进行治疗，不能只顾自己射了爽了就完事了。一些 ​  展开c,18,178,827
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2021年04月24日 17:56,//weibo.com/5979495016/Kcpaj5eZe?refer_flag=1001030103_,iPhone 11,#超斯基信箱# “我查出hpv高危16型阳性，长这么大只和现男友发生过关系……现在该怎么办？”HPV 16和18型是宫颈癌患者中最常分离出的病毒，其中HPV 16见于50%左右的宫颈癌患者。不过，不是所有HPV 16型或者18型感染都会进展至癌症。只有持续性感染高危 HPV 亚型，才有机会出现宫颈癌前病变。因此， ​  展开c,15,69,370
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2021年04月26日 17:59,//weibo.com/5979495016/KcI2omHfb?refer_flag=1001030103_,iPhone 11,#超斯基信箱# “我老公真的非常非常短（硬起来五六厘米吧）而且很胖（肚子特别大那种）。我们结婚三年多了，我一直没有怀孕。他那个长度我能怀上宝宝吗？”肥胖是丁丁葧荠功能障碍的危险因素，而且肚子大脂肪厚，露在外面的丁丁就会非常短小。所以，男方需要减肥控制体重。长度其实对怀孕的影响有 ​  展开c,24,258,1586
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2021年04月27日 18:46,//weibo.com/5979495016/KcRM9lZdQ?refer_flag=1001030103_,iPhone 11,#超斯基信箱# “我是初中一年级被一个朋友带上歧途，传承了传统手艺，有事没事就来两发，最近这两天我突然发现我的硬度不太行了，而且速度也变快了，我是不是阳痿或者早泄了”平均一天一次的频率，坚持了五六年，这个毅力要是用在学习上该多好，还能提升成绩。用在手艺活上，而且有事没事来两发，就 ​  展开c,4,89,243
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2021年04月28日 13:38,//weibo.com/5979495016/KcZbpfvG8?refer_flag=1001030103_,iPhone 11,#超斯基信箱# “想问问别人有没有我老公这种情况。他这种情况正常吗？这种情况是不正常的。每次只有一分钟，别说一周三次，就是一天三次，也很难让女方满意。杏生活不是凑数，而是要保证质量的，不是想来就来，射完拉倒。这样一个状态严重影响女方体验，很难让女方对下一次杏生活充满期待。“最 ​  展开c,2,103,321
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2021年04月29日 12:24,//weibo.com/5979495016/Kd87Wm29G?refer_flag=1001030103_,iPhone 11,#超斯基信箱# “男性结扎和女性上环 。不考虑社会因素或者感情方面 或者男女平等这种 。到底哪个更好 ？对身体的影响？”说实话，这个问题在现在的微博舆论环境下，很难回答。无论说结扎影响更小，还是上环影响更小，都有人抨击。男性结扎属于男性绝育术，与之相对应的是输卵管结扎术。如果没有再 ​  展开c,88,353,3699
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2021年04月29日 21:12,//weibo.com/5979495016/KdbAqksaY?refer_flag=1001030103_,iPhone 11,#超斯基信箱# “男人如果出gui了，他拒绝和老婆啪啊啪，说ying不起来。是他真的努力了ying不起来，还是他就是不想配合故意不ying的？”这里的gui是“轨”还是“柜”？不过无论是哪种情况，都不会是“真努力了硬不起来”，因为前者他的性趣在另一个女人身上，后者他的性趣在另一个男人身上，怎么会 ​  展开c,5,35,391
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2021年04月30日 11:45,//weibo.com/5979495016/KdhiI4BIg?refer_flag=1001030103_,iPhone 11,#超斯基信箱# 作为医疗健康科普博主，我平时会发一些有关两性的内容，这些原本是很正常的科普，内容反响很好，很多女生也积极在我的微博下说出自己的想法。但是，总有些素质低下思想龌龊的，在评论里寻找目标私信骚扰我的女粉丝。这让很多女生都不敢在我评论区留言了。我再说一遍，如果觉得自己雄 ​  展开c,0,74,330
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2021年05月01日 14:23,//weibo.com/5979495016/KdrLufN5l?refer_flag=1001030103_,iPhone 11,#超斯基信箱# 「早蟹，只要男人不感到痛苦，痛苦的就是女人」看到这条来信，心里真不是个滋味。有些能坚持三分钟的人，姑且不算作早蟹。但这位20秒都不到甚至没进去就已经结束，早蟹很严重了。其实早蟹并不可怕，可怕的是男人明明早蟹却不自知，还为自己的早蟹找各种理由，就是不去想办法治疗。 ​  展开c,6,126,583
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2021年05月02日 12:05,//weibo.com/5979495016/KdAhJp8Cw?refer_flag=1001030103_,iPhone 11,#超斯基信箱# “这样避孕靠谱吗？”从理论上讲，无论是主动避孕还是被动避孕，主要有三种途径：不产生精子和卵子、不让精子和卵子结合、破坏精子或者受精卵的生存环境。图中的方式看上去像是将一圆柱状物体插入尿道，从而阻止精子排出。但这种很难完全堵住尿道，而且外面有根“绳”或“管”，应该 ​  展开c,8,55,294
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2021年05月02日 21:53,//weibo.com/5979495016/KdE8sdKZ9?refer_flag=1001030103_,iPhone 11,#超斯基信箱# “如何委婉地向男朋友表达他那方面存在问题，最好去医院看看？说了又说我一个女生需求那么旺盛”这个问题，大家有没有什么好的建议？ ​,27,378,3100
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2021年05月02日 18:11,//weibo.com/5979495016/KdCGymOtN?refer_flag=1001030103_,iPhone 11,#超斯基信箱#  “通过采用‘尿道变道术’来达到避孕的目的，可行吗？”这是之前那条微博（ 微博正文 ）的后续。医学上有“尿流改道术”，也就是改变尿液正常的流出途径，这类手术发展至今已经有将近170年的历史了，从肾、输尿管、膀胱一直到尿道，可能因为各种原因而施行尿流改道。 ​  展开c,2,21,78
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2021年05月03日 12:47,//weibo.com/5979495016/KdJZq3kSO?refer_flag=1001030103_,iPhone 11,#超斯基信箱# “男朋友好几次没进去就秒了，他解释说自己太敏感了而且怕弄疼我。之后这两年里完全没有过杏行为，不知道是不是觉得怕自己表现不好？”“好几次没有进去就秒了”，“太敏感控制不住自己sj”，开始“逃避杏生活”，这几种表现属于典型的早蟹了，而且相对比较严重一些。其实如果不是大 ​  展开c,6,186,912
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2021年05月04日 21:57,//weibo.com/5979495016/KdX0U6Cnm?refer_flag=1001030103_,iPhone 11,#超斯基信箱# “我晨勃基本正常，就是十有七八，然后在医院做了夜间监测，没问题，硬度3-4，可是跟老婆同房不能葧起，怎么治疗？”陈伯正常，做了夜间葧起检测结果正常，说明丁丁应该是没有器质性的病变。一般来说，葧起的时候要依靠一定的“启动措施”，也就是杏刺激，比如视觉、听觉、触觉或者杏 ​  展开c,8,114,1286
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2021年05月05日 18:22,//weibo.com/5979495016/Ke52lsQGx?refer_flag=1001030103_,iPhone 11,#超斯基信箱# “我和女朋友是17年在一起的，现在马上四年了，都没有过杏生活，出去住也都是觉得疼没有继续，后来感觉她可能比较反感，尊重对方就也没怎么提过，但是现在越来越忍不住了，怎么办呢？”婚前杏生活这件事，可以有，但并不是必须有。是否过杏生活以及何时过，需要根据两个人的想法来定。 ​  展开c,8,89,624
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2021年05月06日 13:18,//weibo.com/5979495016/Kectum8AG?refer_flag=1001030103_,iPhone 11,#超斯基信箱# “我和我老公一个月一次，我29他27 ，这个年龄段一个月一次也不正常吧？”这个频率确实有点低了。他要是三十多岁还能理解，二十多岁的年龄应该是正当年，如果这时候都没有这方面的心思，以后更难有了。外面有没有人只靠问是问不出来的，即便有也不会承认啊，哪有“小偷”把这两个字贴 ​  展开c,7,193,498
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2021年05月06日 22:22,//weibo.com/5979495016/Keg2hCKa0?refer_flag=1001030103_,iPhone 11,#超斯基信箱# 女生不要因为觉得到年龄了必须嫁了就急匆匆地进入婚姻，你是否真的了解对方？你是否真的接受不满意的杏生活？早蟹并不影响要孩子，但是非常影响杏生活的体验。如果只是为了结婚生孩子，而让自己不性福，这样对自己来说也是不公平的。 ​,5,194,498
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2021年05月07日 14:07,//weibo.com/5979495016/KemdWbbUu?refer_flag=1001030103_,iPhone 11,#超斯基信箱# “我和我老公一直都是体外射经避孕，这次就中招了，然后我老公怎么都不相信，体外射经还会怀孕，我给他看科普，他也不信，还怀疑我有问题”体外射经避孕失败率高。有数据显示，采取体外射经的夫妇在 1年内的失败率高达 1/5。所以，这不是什么靠谱的避孕方法。男方不戴安全套，让 ​  展开c,11,116,1305
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2021年05月08日 11:27,//weibo.com/5979495016/KeuBnwU37?refer_flag=1001030103_,iPhone 11,#超斯基信箱# “为什么女朋友用嘴巴帮我的时候很长时间都没有想🐍的感觉，但是一做插进去就想🐍，这是什么原因呢？”用嘴只是唇齿舌的轻微摩擦，还可能稍微有那么一丢丢的包裹感与吸力。如果想照顾一下男方的自信心，很容易划水：可以不去持续刺激蘑菇头或者刺激强度不足，这样想久一点也不是不 ​  展开c,27,168,481
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2021年05月09日 14:39,//weibo.com/5979495016/KeFhN5dN9?refer_flag=1001030103_,iPhone 11,#超斯基信箱# “我和女朋友五一doi连续3天，我们是les，她有戴指套也认真洗手了，平时我也很注意个人卫生。进的也比较深，有一次还出血了，回家之后我下面就很痒很肿，难受了两天，天天洗，扒开看外阴里面有白色的分泌物，我擦出来了，不知道是什么，一直在吃药和用药外洗，但还是好痒，我这是怎么了啊 ​  展开c,14,104,490
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2021年05月09日 21:21,//weibo.com/5979495016/KeHV9a93W?refer_flag=1001030103_,iPhone 11,#超斯基信箱# “看了你关于体外的科普我坚持让男友戴tt，可是他戴上就软说没感觉，请问是为什么呀？”学名：葧起功能障碍，英文名：erectile dysfunction，俗称：羊尾戴上t就软，虽然可能是多种因素共同影响的，比如心理因素、杏刺激减弱等等，但归根结底还是一种葧起功能障碍。也许他可能是想以此 ​  展开c,8,59,577
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2021年05月10日 12:36,//weibo.com/5979495016/KeNUukjZF?refer_flag=1001030103_,iPhone 11,#超斯基信箱# “不戴t有感觉，戴t没感觉，她也说没感觉。我感觉里面空荡荡的。每次十几分钟她就说疼。就算没戴t也感觉不到片子里面男女主角的那种快感，怎么办？”片子里都是演出来的，实际杏生活并没有那么夸张的感觉。如果存在丁丁下弯，在男上时与女方的内部方向不一致，有可能在活动时引起疼痛不 ​  展开c,8,128,975
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2021年05月11日 20:50,//weibo.com/5979495016/Kf0zj6vDg?refer_flag=1001030103_,iPhone 11,#超斯基信箱# 成年人的世界里，有时候最难的是与自己和解 ​,17,153,676
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2021年05月12日 13:05,//weibo.com/5979495016/Kf6WZ5Vbp?refer_flag=1001030103_,iPhone 11,#超斯基信箱# “跟男朋友doi，每次都要射了，但是他说他忍住了，加上前戏前前后后差不多45分钟左右，有时候我挺累的，怎么跟他说不用忍直接🐍 ，他说怕我吃不饱找别人，怎么消除他这种多余的担心？”杏生活是为了什么？除去生育的目的，很重要的一点就是满足双方生理和心理的快感。硬撑着不射， ​  展开c,8,142,632
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2021年05月12日 21:20,//weibo.com/5979495016/KfabV1y1o?refer_flag=1001030103_,iPhone 11,#超斯基信箱# “据说女上位做可以消耗600卡路里，真的很减脂，本减肥星人真的很动心，连续这么做了一个月，真的可以达到减肥的效果吗？”有氧运动确实可以减脂，女方也许能坚持一个月，但男方够呛。不是说男方坚持不下来一个月，而是doi时他不一定能坚持到开始有氧消耗就game over了。天天doi连续 ​  展开c,275,312,4883
